transaction_id,transaction_time,customer_id,merchant,category,amount,is_fraud,risk_level
721,2024-01-01 22:15:00,267,Amazon,Shopping,3963.83,1,HIGH
722,2024-01-01 22:16:00,249,Walmart,Electronics,4489.58,1,HIGH
723,2024-01-01 22:17:00,385,Uber,Transport,4847.82,1,HIGH
724,2024-01-01 22:18:00,201,Swiggy,Food,4964.29,1,HIGH
725,2024-01-01 22:19:00,401,Swiggy,Transport,4059.75,1,HIGH
726,2024-01-01 22:20:00,341,Apple,Food,3576.91,1,HIGH
727,2024-01-01 22:21:00,176,Uber,Subscription,1488.07,1,MEDIUM
728,2024-01-01 22:22:00,259,Apple,Food,4861.39,1,HIGH
729,2024-01-01 22:23:00,382,Flipkart,Food,725.88,0,LOW
730,2024-01-01 22:24:00,279,Flipkart,Transport,4453.1,1,HIGH
731,2024-01-01 22:25:00,325,Amazon,Electronics,1212.19,0,MEDIUM
732,2024-01-01 22:26:00,349,Amazon,Electronics,1266.34,1,MEDIUM
733,2024-01-01 22:27:00,470,Netflix,Grocery,2568.76,0,MEDIUM
734,2024-01-01 22:28:00,383,Amazon,Electronics,1934.08,0,MEDIUM
735,2024-01-01 22:29:00,126,Apple,Transport,2411.52,0,MEDIUM
736,2024-01-01 22:30:00,450,Uber,Shopping,2259.82,0,MEDIUM
737,2024-01-01 22:31:00,344,Flipkart,Shopping,2074.76,0,MEDIUM
738,2024-01-01 22:32:00,488,Amazon,Electronics,321.61,0,LOW
739,2024-01-01 22:33:00,308,Netflix,Grocery,929.45,0,LOW
740,2024-01-01 22:34:00,129,Netflix,Food,5348.09,0,HIGH
741,2024-01-01 22:35:00,229,Flipkart,Transport,5687.02,0,HIGH
742,2024-01-01 22:36:00,268,Amazon,Transport,4166.24,1,HIGH
743,2024-01-01 22:37:00,407,Walmart,Shopping,5514.34,1,HIGH
744,2024-01-01 22:38:00,129,Amazon,Grocery,119.58,1,LOW
745,2024-01-01 22:39:00,138,Netflix,Grocery,2500.67,1,MEDIUM
746,2024-01-01 22:40:00,231,Uber,Subscription,3237.26,0,HIGH
747,2024-01-01 22:41:00,418,Amazon,Electronics,3484.88,0,HIGH
748,2024-01-01 22:42:00,376,Walmart,Shopping,1946.38,1,MEDIUM
749,2024-01-01 22:43:00,231,Netflix,Electronics,190.87,1,LOW
750,2024-01-01 22:44:00,287,Flipkart,Subscription,5808.05,0,HIGH
751,2024-01-01 22:45:00,125,Uber,Electronics,3678.59,0,HIGH
752,2024-01-01 22:46:00,162,Amazon,Electronics,4238.5,1,HIGH
753,2024-01-01 22:47:00,335,Flipkart,Grocery,268.44,1,LOW
754,2024-01-01 22:48:00,235,Flipkart,Electronics,573.1,1,LOW
755,2024-01-01 22:49:00,247,Netflix,Food,1080.19,0,MEDIUM
756,2024-01-01 22:50:00,101,Netflix,Subscription,2524.14,0,MEDIUM
757,2024-01-01 22:51:00,428,Amazon,Transport,5386.04,0,HIGH
758,2024-01-01 22:52:00,117,Amazon,Food,2371.13,0,MEDIUM
759,2024-01-01 22:53:00,497,Flipkart,Subscription,992.82,1,LOW
760,2024-01-01 22:54:00,432,Walmart,Grocery,1123.72,0,MEDIUM
761,2024-01-01 22:55:00,125,Apple,Food,3264.14,0,HIGH
762,2024-01-01 22:56:00,431,Flipkart,Shopping,4484.32,0,HIGH
763,2024-01-01 22:57:00,443,Uber,Grocery,312.41,1,LOW
764,2024-01-01 22:58:00,339,Flipkart,Shopping,2340.28,1,MEDIUM
765,2024-01-01 22:59:00,247,Amazon,Shopping,2816.65,0,MEDIUM
766,2024-01-01 23:00:00,398,Netflix,Grocery,4511.54,0,HIGH
767,2024-01-01 23:01:00,416,Amazon,Transport,3316,0,HIGH
768,2024-01-01 23:02:00,168,Amazon,Grocery,2936.3,1,MEDIUM
769,2024-01-01 23:03:00,151,Walmart,Transport,2281.27,1,MEDIUM
770,2024-01-01 23:04:00,430,Swiggy,Shopping,1778.52,0,MEDIUM
771,2024-01-01 23:05:00,137,Walmart,Transport,5439.39,0,HIGH
772,2024-01-01 23:06:00,294,Uber,Food,1206.02,0,MEDIUM
773,2024-01-01 23:07:00,415,Amazon,Shopping,2536.67,1,MEDIUM
774,2024-01-01 23:08:00,479,Walmart,Transport,1867.83,0,MEDIUM
775,2024-01-01 23:09:00,104,Flipkart,Shopping,4749.43,0,HIGH
776,2024-01-01 23:10:00,264,Amazon,Subscription,4177.87,0,HIGH
777,2024-01-01 23:11:00,274,Walmart,Electronics,1387.63,1,MEDIUM
778,2024-01-01 23:12:00,160,Flipkart,Transport,2174.72,1,MEDIUM
779,2024-01-01 23:13:00,464,Swiggy,Electronics,5251.69,0,HIGH
780,2024-01-01 23:14:00,354,Swiggy,Electronics,395.96,0,LOW
781,2024-01-01 23:15:00,335,Walmart,Food,362.29,1,LOW
782,2024-01-01 23:16:00,342,Apple,Grocery,1395.22,0,MEDIUM
783,2024-01-01 23:17:00,250,Flipkart,Grocery,787.54,0,LOW
784,2024-01-01 23:18:00,130,Apple,Subscription,3317.56,0,HIGH
785,2024-01-01 23:19:00,145,Amazon,Subscription,4529.47,0,HIGH
786,2024-01-01 23:20:00,265,Swiggy,Shopping,5551.84,1,HIGH
787,2024-01-01 23:21:00,406,Uber,Subscription,1071.5,1,MEDIUM
788,2024-01-01 23:22:00,177,Flipkart,Electronics,3672.42,1,HIGH
789,2024-01-01 23:23:00,130,Netflix,Subscription,1989.36,0,MEDIUM
790,2024-01-01 23:24:00,319,Amazon,Shopping,3543.29,1,HIGH
791,2024-01-01 23:25:00,172,Netflix,Transport,423.12,0,LOW
792,2024-01-01 23:26:00,211,Uber,Grocery,4077.29,1,HIGH
793,2024-01-01 23:27:00,112,Apple,Subscription,3017.83,0,HIGH
794,2024-01-01 23:28:00,394,Apple,Transport,4263.01,1,HIGH
795,2024-01-01 23:29:00,183,Flipkart,Food,907.88,1,LOW
796,2024-01-01 23:30:00,219,Netflix,Grocery,3885.56,1,HIGH
797,2024-01-01 23:31:00,139,Amazon,Food,3383.28,0,HIGH
798,2024-01-01 23:32:00,400,Apple,Grocery,3105.68,1,HIGH
799,2024-01-01 23:33:00,236,Swiggy,Shopping,4983.34,1,HIGH
800,2024-01-01 23:34:00,123,Amazon,Food,2585.74,1,MEDIUM
801,2024-01-01 23:35:00,133,Swiggy,Grocery,4042.17,1,HIGH
802,2024-01-01 23:36:00,386,Amazon,Electronics,103.33,0,LOW
803,2024-01-01 23:37:00,227,Apple,Shopping,2290.13,1,MEDIUM
804,2024-01-01 23:38:00,320,Swiggy,Subscription,4106.18,0,HIGH
805,2024-01-01 23:39:00,373,Walmart,Transport,4333.61,0,HIGH
806,2024-01-01 23:40:00,172,Netflix,Electronics,1079.15,1,MEDIUM
807,2024-01-01 23:41:00,246,Amazon,Electronics,965.81,1,LOW
808,2024-01-01 23:42:00,132,Walmart,Grocery,4108.34,0,HIGH
809,2024-01-01 23:43:00,430,Netflix,Electronics,3867.51,0,HIGH
810,2024-01-01 23:44:00,270,Flipkart,Transport,5019.63,1,HIGH
811,2024-01-01 23:45:00,346,Netflix,Transport,5799.21,1,HIGH
812,2024-01-01 23:46:00,302,Flipkart,Food,3757.87,1,HIGH
813,2024-01-01 23:47:00,135,Walmart,Electronics,1576.06,1,MEDIUM
814,2024-01-01 23:48:00,185,Walmart,Shopping,3369.69,1,HIGH
815,2024-01-01 23:49:00,441,Swiggy,Grocery,3645.4,0,HIGH
816,2024-01-01 23:50:00,131,Apple,Subscription,569.99,1,LOW
817,2024-01-01 23:51:00,149,Amazon,Food,2855.8,1,MEDIUM
818,2024-01-01 23:52:00,289,Swiggy,Transport,2149.9,0,MEDIUM
819,2024-01-01 23:53:00,132,Netflix,Transport,825.36,0,LOW
820,2024-01-01 23:54:00,414,Walmart,Transport,1705.16,0,MEDIUM
821,2024-01-01 23:55:00,113,Flipkart,Subscription,5376.84,0,HIGH
822,2024-01-01 23:56:00,366,Flipkart,Food,1682.17,0,MEDIUM
823,2024-01-01 23:57:00,216,Uber,Food,3737.1,1,HIGH
824,2024-01-01 23:58:00,428,Walmart,Food,3573.56,0,HIGH
825,2024-01-01 23:59:00,377,Flipkart,Food,4964.39,1,HIGH
826,2024-01-02 0:00:00,267,Swiggy,Food,1267.6,1,MEDIUM
827,2024-01-02 0:01:00,210,Amazon,Electronics,4568.93,1,HIGH
828,2024-01-02 0:02:00,356,Uber,Subscription,3759.63,0,HIGH
829,2024-01-02 0:03:00,120,Swiggy,Transport,4983.83,1,HIGH
830,2024-01-02 0:04:00,482,Amazon,Grocery,5423.7,1,HIGH
831,2024-01-02 0:05:00,208,Uber,Grocery,873.5,1,LOW
832,2024-01-02 0:06:00,325,Apple,Subscription,1135.88,1,MEDIUM
833,2024-01-02 0:07:00,344,Netflix,Food,5869.91,0,HIGH
834,2024-01-02 0:08:00,127,Flipkart,Food,231.94,0,LOW
835,2024-01-02 0:09:00,385,Walmart,Subscription,2819.95,1,MEDIUM
836,2024-01-02 0:10:00,130,Amazon,Electronics,5567.34,0,HIGH
837,2024-01-02 0:11:00,218,Flipkart,Shopping,1833.42,0,MEDIUM
838,2024-01-02 0:12:00,103,Swiggy,Electronics,2966.69,1,MEDIUM
839,2024-01-02 0:13:00,260,Walmart,Shopping,3180.13,0,HIGH
840,2024-01-02 0:14:00,176,Flipkart,Shopping,1838.92,0,MEDIUM
841,2024-01-02 0:15:00,206,Apple,Transport,5362.9,1,HIGH
842,2024-01-02 0:16:00,282,Apple,Subscription,1518.15,0,MEDIUM
843,2024-01-02 0:17:00,480,Apple,Electronics,2523.03,1,MEDIUM
844,2024-01-02 0:18:00,461,Amazon,Electronics,1334.29,0,MEDIUM
845,2024-01-02 0:19:00,198,Amazon,Subscription,2919.99,0,MEDIUM
846,2024-01-02 0:20:00,424,Walmart,Food,2095.23,0,MEDIUM
847,2024-01-02 0:21:00,291,Walmart,Transport,5721.03,0,HIGH
848,2024-01-02 0:22:00,320,Swiggy,Subscription,1620.44,0,MEDIUM
849,2024-01-02 0:23:00,215,Amazon,Grocery,3165.18,1,HIGH
850,2024-01-02 0:24:00,308,Flipkart,Shopping,420.21,0,LOW
851,2024-01-02 0:25:00,128,Flipkart,Shopping,5666.35,1,HIGH
852,2024-01-02 0:26:00,198,Flipkart,Grocery,4352.15,0,HIGH
853,2024-01-02 0:27:00,141,Amazon,Electronics,224.64,1,LOW
854,2024-01-02 0:28:00,407,Walmart,Grocery,982.95,1,LOW
855,2024-01-02 0:29:00,412,Swiggy,Grocery,4083.43,0,HIGH
856,2024-01-02 0:30:00,360,Apple,Transport,3904.35,0,HIGH
857,2024-01-02 0:31:00,254,Swiggy,Food,4815.97,1,HIGH
858,2024-01-02 0:32:00,411,Netflix,Grocery,1007.64,1,MEDIUM
859,2024-01-02 0:33:00,307,Apple,Electronics,3510.17,1,HIGH
860,2024-01-02 0:34:00,291,Uber,Subscription,791.46,0,LOW
861,2024-01-02 0:35:00,446,Amazon,Electronics,5595.78,1,HIGH
862,2024-01-02 0:36:00,233,Uber,Electronics,529.09,0,LOW
863,2024-01-02 0:37:00,294,Apple,Electronics,4878.08,1,HIGH
864,2024-01-02 0:38:00,407,Swiggy,Grocery,3289.13,0,HIGH
865,2024-01-02 0:39:00,185,Apple,Electronics,5778.05,1,HIGH
866,2024-01-02 0:40:00,305,Swiggy,Subscription,3426.76,1,HIGH
867,2024-01-02 0:41:00,283,Uber,Electronics,1677.51,1,MEDIUM
868,2024-01-02 0:42:00,310,Swiggy,Electronics,5709.54,1,HIGH
869,2024-01-02 0:43:00,221,Apple,Electronics,1991.36,0,MEDIUM
870,2024-01-02 0:44:00,293,Swiggy,Transport,2393.53,1,MEDIUM
871,2024-01-02 0:45:00,335,Apple,Food,2431.24,0,MEDIUM
872,2024-01-02 0:46:00,351,Apple,Shopping,499.75,0,LOW
873,2024-01-02 0:47:00,356,Apple,Subscription,1408.27,0,MEDIUM
874,2024-01-02 0:48:00,223,Netflix,Subscription,3629.03,0,HIGH
875,2024-01-02 0:49:00,149,Walmart,Transport,4136.18,0,HIGH
876,2024-01-02 0:50:00,113,Apple,Shopping,1751.92,1,MEDIUM
877,2024-01-02 0:51:00,273,Amazon,Subscription,3465.6,1,HIGH
878,2024-01-02 0:52:00,107,Flipkart,Electronics,4565.42,0,HIGH
879,2024-01-02 0:53:00,437,Apple,Shopping,435.15,1,LOW
880,2024-01-02 0:54:00,158,Uber,Transport,3817.5,1,HIGH
881,2024-01-02 0:55:00,114,Flipkart,Food,5942.43,0,HIGH
882,2024-01-02 0:56:00,458,Netflix,Electronics,112.86,1,LOW
883,2024-01-02 0:57:00,426,Swiggy,Transport,5591.65,1,HIGH
884,2024-01-02 0:58:00,457,Netflix,Subscription,4488.35,0,HIGH
885,2024-01-02 0:59:00,151,Swiggy,Transport,3816.46,1,HIGH
886,2024-01-02 1:00:00,422,Apple,Grocery,1801.06,1,MEDIUM
887,2024-01-02 1:01:00,321,Swiggy,Transport,2836.88,1,MEDIUM
888,2024-01-02 1:02:00,289,Flipkart,Grocery,3699.98,0,HIGH
889,2024-01-02 1:03:00,304,Apple,Shopping,5148.98,0,HIGH
890,2024-01-02 1:04:00,355,Amazon,Subscription,3765.12,1,HIGH
891,2024-01-02 1:05:00,303,Uber,Shopping,1313.43,1,MEDIUM
892,2024-01-02 1:06:00,106,Netflix,Shopping,1864.89,1,MEDIUM
893,2024-01-02 1:07:00,479,Apple,Subscription,3276.98,0,HIGH
894,2024-01-02 1:08:00,258,Amazon,Food,5765.54,0,HIGH
895,2024-01-02 1:09:00,226,Flipkart,Subscription,1736.5,1,MEDIUM
896,2024-01-02 1:10:00,214,Uber,Electronics,4795.18,1,HIGH
897,2024-01-02 1:11:00,151,Amazon,Transport,2786.99,0,MEDIUM
898,2024-01-02 1:12:00,185,Netflix,Transport,392.5,1,LOW
899,2024-01-02 1:13:00,213,Netflix,Food,919.55,0,LOW
900,2024-01-02 1:14:00,288,Swiggy,Shopping,2713.88,0,MEDIUM
901,2024-01-02 1:15:00,259,Flipkart,Food,4157.69,0,HIGH
902,2024-01-02 1:16:00,376,Netflix,Shopping,5220.64,0,HIGH
903,2024-01-02 1:17:00,488,Apple,Grocery,3564.67,1,HIGH
904,2024-01-02 1:18:00,327,Swiggy,Food,3069.74,1,HIGH
905,2024-01-02 1:19:00,346,Apple,Transport,4529.46,1,HIGH
906,2024-01-02 1:20:00,183,Amazon,Food,3017.29,1,HIGH
907,2024-01-02 1:21:00,486,Uber,Electronics,4145.83,1,HIGH
908,2024-01-02 1:22:00,209,Netflix,Subscription,4798.23,1,HIGH
909,2024-01-02 1:23:00,175,Walmart,Food,5836.22,1,HIGH
910,2024-01-02 1:24:00,303,Apple,Shopping,4083.78,1,HIGH
911,2024-01-02 1:25:00,246,Flipkart,Subscription,4320.56,1,HIGH
912,2024-01-02 1:26:00,241,Amazon,Shopping,1254.79,1,MEDIUM
913,2024-01-02 1:27:00,123,Netflix,Shopping,495.65,1,LOW
914,2024-01-02 1:28:00,393,Amazon,Electronics,2539.35,0,MEDIUM
915,2024-01-02 1:29:00,387,Flipkart,Shopping,118.61,0,LOW
916,2024-01-02 1:30:00,297,Uber,Grocery,341.23,0,LOW
917,2024-01-02 1:31:00,155,Apple,Grocery,992.18,0,LOW
918,2024-01-02 1:32:00,212,Apple,Shopping,704.93,0,LOW
919,2024-01-02 1:33:00,404,Apple,Food,136.22,0,LOW
920,2024-01-02 1:34:00,154,Flipkart,Food,1325.33,0,MEDIUM
921,2024-01-02 1:35:00,322,Netflix,Transport,3035.99,0,HIGH
922,2024-01-02 1:36:00,215,Netflix,Grocery,4834.63,0,HIGH
923,2024-01-02 1:37:00,299,Apple,Subscription,5152.97,1,HIGH
924,2024-01-02 1:38:00,294,Uber,Subscription,504.44,1,LOW
925,2024-01-02 1:39:00,430,Flipkart,Shopping,483.7,1,LOW
926,2024-01-02 1:40:00,204,Uber,Shopping,1189.99,0,MEDIUM
927,2024-01-02 1:41:00,456,Uber,Electronics,943.64,0,LOW
928,2024-01-02 1:42:00,475,Amazon,Electronics,4221.49,0,HIGH
929,2024-01-02 1:43:00,470,Netflix,Grocery,5929.08,0,HIGH
930,2024-01-02 1:44:00,284,Amazon,Electronics,1888.86,1,MEDIUM
931,2024-01-02 1:45:00,334,Swiggy,Shopping,5610.8,1,HIGH
932,2024-01-02 1:46:00,235,Amazon,Subscription,1780.85,0,MEDIUM
933,2024-01-02 1:47:00,180,Swiggy,Grocery,1770.89,1,MEDIUM
934,2024-01-02 1:48:00,448,Swiggy,Electronics,5111.55,0,HIGH
935,2024-01-02 1:49:00,120,Amazon,Grocery,4521.46,0,HIGH
936,2024-01-02 1:50:00,198,Uber,Electronics,524.04,1,LOW
937,2024-01-02 1:51:00,436,Netflix,Subscription,2627.95,1,MEDIUM
938,2024-01-02 1:52:00,176,Walmart,Transport,2041.91,0,MEDIUM
939,2024-01-02 1:53:00,342,Netflix,Food,3826.07,0,HIGH
940,2024-01-02 1:54:00,472,Flipkart,Transport,4755.18,0,HIGH
941,2024-01-02 1:55:00,367,Flipkart,Food,3276.4,1,HIGH
942,2024-01-02 1:56:00,166,Amazon,Transport,5439.52,1,HIGH
943,2024-01-02 1:57:00,407,Swiggy,Transport,3688.63,1,HIGH
944,2024-01-02 1:58:00,226,Uber,Transport,3290.96,1,HIGH
945,2024-01-02 1:59:00,110,Uber,Grocery,4708.82,1,HIGH
946,2024-01-02 2:00:00,374,Flipkart,Grocery,5938.23,1,HIGH
947,2024-01-02 2:01:00,408,Swiggy,Subscription,634.21,1,LOW
948,2024-01-02 2:02:00,151,Swiggy,Grocery,5198.91,1,HIGH
949,2024-01-02 2:03:00,247,Netflix,Food,586.65,0,LOW
950,2024-01-02 2:04:00,306,Flipkart,Shopping,4027.57,1,HIGH
951,2024-01-02 2:05:00,423,Swiggy,Electronics,4920.45,0,HIGH
952,2024-01-02 2:06:00,303,Netflix,Subscription,1775.72,1,MEDIUM
953,2024-01-02 2:07:00,268,Uber,Grocery,3175.48,1,HIGH
954,2024-01-02 2:08:00,195,Amazon,Electronics,2263.03,0,MEDIUM
955,2024-01-02 2:09:00,194,Apple,Shopping,1522.08,1,MEDIUM
956,2024-01-02 2:10:00,116,Swiggy,Transport,4956.95,0,HIGH
957,2024-01-02 2:11:00,384,Uber,Shopping,3888.99,0,HIGH
958,2024-01-02 2:12:00,479,Walmart,Transport,3494.37,1,HIGH
959,2024-01-02 2:13:00,379,Amazon,Shopping,2164.88,1,MEDIUM
960,2024-01-02 2:14:00,380,Flipkart,Transport,4224.67,1,HIGH
961,2024-01-02 2:15:00,251,Netflix,Grocery,2757.08,0,MEDIUM
962,2024-01-02 2:16:00,302,Flipkart,Grocery,4848.6,1,HIGH
963,2024-01-02 2:17:00,424,Netflix,Grocery,2925.35,0,MEDIUM
964,2024-01-02 2:18:00,254,Uber,Shopping,1590.34,1,MEDIUM
965,2024-01-02 2:19:00,255,Amazon,Grocery,3549.26,0,HIGH
966,2024-01-02 2:20:00,414,Amazon,Food,3833.36,0,HIGH
967,2024-01-02 2:21:00,489,Walmart,Transport,1124.87,1,MEDIUM
968,2024-01-02 2:22:00,481,Netflix,Shopping,3477.97,1,HIGH
969,2024-01-02 2:23:00,236,Flipkart,Food,2858.12,0,MEDIUM
970,2024-01-02 2:24:00,500,Uber,Transport,4246.86,1,HIGH
971,2024-01-02 2:25:00,266,Swiggy,Subscription,693.44,0,LOW
972,2024-01-02 2:26:00,222,Netflix,Shopping,1232.33,1,MEDIUM
973,2024-01-02 2:27:00,238,Swiggy,Grocery,4218.24,0,HIGH
974,2024-01-02 2:28:00,313,Uber,Shopping,3586.96,0,HIGH
975,2024-01-02 2:29:00,414,Flipkart,Shopping,4787.28,1,HIGH
976,2024-01-02 2:30:00,459,Flipkart,Subscription,573.93,1,LOW
977,2024-01-02 2:31:00,335,Walmart,Grocery,4302.6,1,HIGH
978,2024-01-02 2:32:00,451,Uber,Electronics,2340.56,0,MEDIUM
979,2024-01-02 2:33:00,111,Amazon,Electronics,4246.74,1,HIGH
980,2024-01-02 2:34:00,212,Amazon,Food,4622.7,0,HIGH
981,2024-01-02 2:35:00,312,Flipkart,Subscription,3375.63,1,HIGH
982,2024-01-02 2:36:00,146,Netflix,Grocery,921.54,1,LOW
983,2024-01-02 2:37:00,364,Apple,Subscription,4468.46,1,HIGH
984,2024-01-02 2:38:00,346,Swiggy,Transport,1074.69,0,MEDIUM
985,2024-01-02 2:39:00,478,Walmart,Subscription,2523.97,1,MEDIUM
986,2024-01-02 2:40:00,202,Netflix,Shopping,89.39,0,LOW
987,2024-01-02 2:41:00,107,Swiggy,Grocery,5453.67,0,HIGH
988,2024-01-02 2:42:00,480,Netflix,Subscription,1778.53,0,MEDIUM
989,2024-01-02 2:43:00,233,Apple,Grocery,1702.91,1,MEDIUM
990,2024-01-02 2:44:00,473,Apple,Subscription,3438.41,0,HIGH
991,2024-01-02 2:45:00,284,Walmart,Transport,4147.39,0,HIGH
992,2024-01-02 2:46:00,466,Uber,Grocery,2322.76,1,MEDIUM
993,2024-01-02 2:47:00,328,Swiggy,Transport,1346.55,1,MEDIUM
994,2024-01-02 2:48:00,359,Amazon,Subscription,1991.94,0,MEDIUM
995,2024-01-02 2:49:00,131,Amazon,Subscription,2742.88,0,MEDIUM
996,2024-01-02 2:50:00,468,Flipkart,Shopping,260.19,0,LOW
997,2024-01-02 2:51:00,132,Uber,Grocery,2186.89,0,MEDIUM
998,2024-01-02 2:52:00,232,Walmart,Grocery,3060.21,0,HIGH
999,2024-01-02 2:53:00,459,Flipkart,Food,5365.97,0,HIGH
