transaction_id,transaction_time,customer_id,merchant,category,amount,is_fraud
839,2024-01-02 0:13:00,260,Walmart,Shopping,3180.13,0
840,2024-01-02 0:14:00,176,Flipkart,Shopping,1838.92,0
841,2024-01-02 0:15:00,206,Apple,Transport,5362.9,1
842,2024-01-02 0:16:00,282,Apple,Subscription,1518.15,0
843,2024-01-02 0:17:00,480,Apple,Electronics,2523.03,1
844,2024-01-02 0:18:00,461,Amazon,Electronics,1334.29,0
845,2024-01-02 0:19:00,198,Amazon,Subscription,2919.99,0
846,2024-01-02 0:20:00,424,Walmart,Food,2095.23,0
847,2024-01-02 0:21:00,291,Walmart,Transport,5721.03,0
848,2024-01-02 0:22:00,320,Swiggy,Subscription,1620.44,0
849,2024-01-02 0:23:00,215,Amazon,Grocery,3165.18,1
850,2024-01-02 0:24:00,308,Flipkart,Shopping,420.21,0
851,2024-01-02 0:25:00,128,Flipkart,Shopping,5666.35,1
852,2024-01-02 0:26:00,198,Flipkart,Grocery,4352.15,0
853,2024-01-02 0:27:00,141,Amazon,Electronics,224.64,1
854,2024-01-02 0:28:00,407,Walmart,Grocery,982.95,1
855,2024-01-02 0:29:00,412,Swiggy,Grocery,4083.43,0
856,2024-01-02 0:30:00,360,Apple,Transport,3904.35,0
857,2024-01-02 0:31:00,254,Swiggy,Food,4815.97,1
858,2024-01-02 0:32:00,411,Netflix,Grocery,1007.64,1
859,2024-01-02 0:33:00,307,Apple,Electronics,3510.17,1
860,2024-01-02 0:34:00,291,Uber,Subscription,791.46,0
861,2024-01-02 0:35:00,446,Amazon,Electronics,5595.78,1
862,2024-01-02 0:36:00,233,Uber,Electronics,529.09,0
863,2024-01-02 0:37:00,294,Apple,Electronics,4878.08,1
864,2024-01-02 0:38:00,407,Swiggy,Grocery,3289.13,0
865,2024-01-02 0:39:00,185,Apple,Electronics,5778.05,1
866,2024-01-02 0:40:00,305,Swiggy,Subscription,3426.76,1
867,2024-01-02 0:41:00,283,Uber,Electronics,1677.51,1
868,2024-01-02 0:42:00,310,Swiggy,Electronics,5709.54,1
869,2024-01-02 0:43:00,221,Apple,Electronics,1991.36,0
870,2024-01-02 0:44:00,293,Swiggy,Transport,2393.53,1
871,2024-01-02 0:45:00,335,Apple,Food,2431.24,0
872,2024-01-02 0:46:00,351,Apple,Shopping,499.75,0
873,2024-01-02 0:47:00,356,Apple,Subscription,1408.27,0
874,2024-01-02 0:48:00,223,Netflix,Subscription,3629.03,0
875,2024-01-02 0:49:00,149,Walmart,Transport,4136.18,0
876,2024-01-02 0:50:00,113,Apple,Shopping,1751.92,1
877,2024-01-02 0:51:00,273,Amazon,Subscription,3465.6,1
878,2024-01-02 0:52:00,107,Flipkart,Electronics,4565.42,0
879,2024-01-02 0:53:00,437,Apple,Shopping,435.15,1
880,2024-01-02 0:54:00,158,Uber,Transport,3817.5,1
881,2024-01-02 0:55:00,114,Flipkart,Food,5942.43,0
882,2024-01-02 0:56:00,458,Netflix,Electronics,112.86,1
883,2024-01-02 0:57:00,426,Swiggy,Transport,5591.65,1
884,2024-01-02 0:58:00,457,Netflix,Subscription,4488.35,0
885,2024-01-02 0:59:00,151,Swiggy,Transport,3816.46,1
886,2024-01-02 1:00:00,422,Apple,Grocery,1801.06,1
887,2024-01-02 1:01:00,321,Swiggy,Transport,2836.88,1
888,2024-01-02 1:02:00,289,Flipkart,Grocery,3699.98,0
889,2024-01-02 1:03:00,304,Apple,Shopping,5148.98,0
890,2024-01-02 1:04:00,355,Amazon,Subscription,3765.12,1
891,2024-01-02 1:05:00,303,Uber,Shopping,1313.43,1
892,2024-01-02 1:06:00,106,Netflix,Shopping,1864.89,1
893,2024-01-02 1:07:00,479,Apple,Subscription,3276.98,0
894,2024-01-02 1:08:00,258,Amazon,Food,5765.54,0
895,2024-01-02 1:09:00,226,Flipkart,Subscription,1736.5,1
896,2024-01-02 1:10:00,214,Uber,Electronics,4795.18,1
897,2024-01-02 1:11:00,151,Amazon,Transport,2786.99,0
898,2024-01-02 1:12:00,185,Netflix,Transport,392.5,1
899,2024-01-02 1:13:00,213,Netflix,Food,919.55,0
900,2024-01-02 1:14:00,288,Swiggy,Shopping,2713.88,0
901,2024-01-02 1:15:00,259,Flipkart,Food,4157.69,0
902,2024-01-02 1:16:00,376,Netflix,Shopping,5220.64,0
903,2024-01-02 1:17:00,488,Apple,Grocery,3564.67,1
904,2024-01-02 1:18:00,327,Swiggy,Food,3069.74,1
905,2024-01-02 1:19:00,346,Apple,Transport,4529.46,1
906,2024-01-02 1:20:00,183,Amazon,Food,3017.29,1
907,2024-01-02 1:21:00,486,Uber,Electronics,4145.83,1
908,2024-01-02 1:22:00,209,Netflix,Subscription,4798.23,1
909,2024-01-02 1:23:00,175,Walmart,Food,5836.22,1
910,2024-01-02 1:24:00,303,Apple,Shopping,4083.78,1
911,2024-01-02 1:25:00,246,Flipkart,Subscription,4320.56,1
912,2024-01-02 1:26:00,241,Amazon,Shopping,1254.79,1
913,2024-01-02 1:27:00,123,Netflix,Shopping,495.65,1
914,2024-01-02 1:28:00,393,Amazon,Electronics,2539.35,0
915,2024-01-02 1:29:00,387,Flipkart,Shopping,118.61,0
916,2024-01-02 1:30:00,297,Uber,Grocery,341.23,0
917,2024-01-02 1:31:00,155,Apple,Grocery,992.18,0
918,2024-01-02 1:32:00,212,Apple,Shopping,704.93,0
919,2024-01-02 1:33:00,404,Apple,Food,136.22,0
920,2024-01-02 1:34:00,154,Flipkart,Food,1325.33,0
921,2024-01-02 1:35:00,322,Netflix,Transport,3035.99,0
922,2024-01-02 1:36:00,215,Netflix,Grocery,4834.63,0
923,2024-01-02 1:37:00,299,Apple,Subscription,5152.97,1
924,2024-01-02 1:38:00,294,Uber,Subscription,504.44,1
925,2024-01-02 1:39:00,430,Flipkart,Shopping,483.7,1
926,2024-01-02 1:40:00,204,Uber,Shopping,1189.99,0
927,2024-01-02 1:41:00,456,Uber,Electronics,943.64,0
928,2024-01-02 1:42:00,475,Amazon,Electronics,4221.49,0
929,2024-01-02 1:43:00,470,Netflix,Grocery,5929.08,0
930,2024-01-02 1:44:00,284,Amazon,Electronics,1888.86,1
931,2024-01-02 1:45:00,334,Swiggy,Shopping,5610.8,1
932,2024-01-02 1:46:00,235,Amazon,Subscription,1780.85,0
933,2024-01-02 1:47:00,180,Swiggy,Grocery,1770.89,1
934,2024-01-02 1:48:00,448,Swiggy,Electronics,5111.55,0
935,2024-01-02 1:49:00,120,Amazon,Grocery,4521.46,0
936,2024-01-02 1:50:00,198,Uber,Electronics,524.04,1
937,2024-01-02 1:51:00,436,Netflix,Subscription,2627.95,1
938,2024-01-02 1:52:00,176,Walmart,Transport,2041.91,0
939,2024-01-02 1:53:00,342,Netflix,Food,3826.07,0
940,2024-01-02 1:54:00,472,Flipkart,Transport,4755.18,0
941,2024-01-02 1:55:00,367,Flipkart,Food,3276.4,1
942,2024-01-02 1:56:00,166,Amazon,Transport,5439.52,1
943,2024-01-02 1:57:00,407,Swiggy,Transport,3688.63,1
944,2024-01-02 1:58:00,226,Uber,Transport,3290.96,1
945,2024-01-02 1:59:00,110,Uber,Grocery,4708.82,1
946,2024-01-02 2:00:00,374,Flipkart,Grocery,5938.23,1
947,2024-01-02 2:01:00,408,Swiggy,Subscription,634.21,1
948,2024-01-02 2:02:00,151,Swiggy,Grocery,5198.91,1
949,2024-01-02 2:03:00,247,Netflix,Food,586.65,0
950,2024-01-02 2:04:00,306,Flipkart,Shopping,4027.57,1
951,2024-01-02 2:05:00,423,Swiggy,Electronics,4920.45,0
952,2024-01-02 2:06:00,303,Netflix,Subscription,1775.72,1
953,2024-01-02 2:07:00,268,Uber,Grocery,3175.48,1
954,2024-01-02 2:08:00,195,Amazon,Electronics,2263.03,0
955,2024-01-02 2:09:00,194,Apple,Shopping,1522.08,1
956,2024-01-02 2:10:00,116,Swiggy,Transport,4956.95,0
957,2024-01-02 2:11:00,384,Uber,Shopping,3888.99,0
958,2024-01-02 2:12:00,479,Walmart,Transport,3494.37,1
959,2024-01-02 2:13:00,379,Amazon,Shopping,2164.88,1
960,2024-01-02 2:14:00,380,Flipkart,Transport,4224.67,1
961,2024-01-02 2:15:00,251,Netflix,Grocery,2757.08,0
962,2024-01-02 2:16:00,302,Flipkart,Grocery,4848.6,1
963,2024-01-02 2:17:00,424,Netflix,Grocery,2925.35,0
964,2024-01-02 2:18:00,254,Uber,Shopping,1590.34,1
965,2024-01-02 2:19:00,255,Amazon,Grocery,3549.26,0
966,2024-01-02 2:20:00,414,Amazon,Food,3833.36,0
967,2024-01-02 2:21:00,489,Walmart,Transport,1124.87,1
968,2024-01-02 2:22:00,481,Netflix,Shopping,3477.97,1
969,2024-01-02 2:23:00,236,Flipkart,Food,2858.12,0
970,2024-01-02 2:24:00,500,Uber,Transport,4246.86,1
971,2024-01-02 2:25:00,266,Swiggy,Subscription,693.44,0
972,2024-01-02 2:26:00,222,Netflix,Shopping,1232.33,1
973,2024-01-02 2:27:00,238,Swiggy,Grocery,4218.24,0
974,2024-01-02 2:28:00,313,Uber,Shopping,3586.96,0
975,2024-01-02 2:29:00,414,Flipkart,Shopping,4787.28,1
976,2024-01-02 2:30:00,459,Flipkart,Subscription,573.93,1
977,2024-01-02 2:31:00,335,Walmart,Grocery,4302.6,1
978,2024-01-02 2:32:00,451,Uber,Electronics,2340.56,0
979,2024-01-02 2:33:00,111,Amazon,Electronics,4246.74,1
980,2024-01-02 2:34:00,212,Amazon,Food,4622.7,0
981,2024-01-02 2:35:00,312,Flipkart,Subscription,3375.63,1
982,2024-01-02 2:36:00,146,Netflix,Grocery,921.54,1
983,2024-01-02 2:37:00,364,Apple,Subscription,4468.46,1
984,2024-01-02 2:38:00,346,Swiggy,Transport,1074.69,0
985,2024-01-02 2:39:00,478,Walmart,Subscription,2523.97,1
986,2024-01-02 2:40:00,202,Netflix,Shopping,89.39,0
987,2024-01-02 2:41:00,107,Swiggy,Grocery,5453.67,0
988,2024-01-02 2:42:00,480,Netflix,Subscription,1778.53,0
989,2024-01-02 2:43:00,233,Apple,Grocery,1702.91,1
990,2024-01-02 2:44:00,473,Apple,Subscription,3438.41,0
991,2024-01-02 2:45:00,284,Walmart,Transport,4147.39,0
992,2024-01-02 2:46:00,466,Uber,Grocery,2322.76,1
993,2024-01-02 2:47:00,328,Swiggy,Transport,1346.55,1
994,2024-01-02 2:48:00,359,Amazon,Subscription,1991.94,0
995,2024-01-02 2:49:00,131,Amazon,Subscription,2742.88,0
996,2024-01-02 2:50:00,468,Flipkart,Shopping,260.19,0
997,2024-01-02 2:51:00,132,Uber,Grocery,2186.89,0
998,2024-01-02 2:52:00,232,Walmart,Grocery,3060.21,0
999,2024-01-02 2:53:00,459,Flipkart,Food,5365.97,0
